,CODE,NOM,DCI1,DOSAGE1,UNITE_DOSAGE1,FORME,PRESENTATION,PPV,PH,PRIX_BR,PRINCEPS_GENERIQUE,TAUX_REMBOURSEMENT
1501,6118010025150,RIBOMICIN,GENTAMICINE,0.3,%,COLLYRE,1 FLACON 5 ML,21.55,14.20,21.55,G,70%
1502,6118001030200,GLIVEC,IMATINIB,100,MG,GELULE,1 BOITE 120 GELULE,20399.00,20007.00,3800.00,P,70%
1503,6118000240532,NEO-CODION NOURRISSONS,BENZOATE DE SODIUM / GRINDELIA,1.482 / 0.6175,% / %,SIROP,1 FLACON 90 ML,12.55,8.30,12.55,P,0%
1504,6118001000364,OLIPLAT,OXALIPLATINE,50,MG,POUDRE POUR PERFUSION,1 BOITE 1 FLACON,1203.00,929.00,1203.00,G,70%
1505,6118000160472,CLAMOXYL,AMOXICILLINE,500,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 100 ML,65.00,40.50,64.90,P,70%
1506,6118000280149,STARMOX,AMOXICILLINE,500,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,32.50,20.50,32.50,G,70%
1507,6118001121236,INSULINE ACTRAPID HM PENFILL,INSULINE HUMAINE,100,UI,SOLUTION INJECTABLE,1 CARTOUCHE 3 ML,73.00,48.30,73.00,P,70%
1508,6118010126253,MEZOR 40 MG,ESOMEPRAZOLE,40,MG,GELULE GASTRO-RESISTANTE,1 BOITE 14 GELULE GASTRO-RESISTANTE,122.80,81.20,122.80,G,0%
1509,6118001040124,DIGOXINE NATIVELLE,DIGOXINE,5,%,SOLUTION BUVABLE,1 FLACON 60 ML,22.60,14.10,22.60,P,70%
1510,6118000260134,ACIDE SLF241,CONCENTRE POUR HEMODIALYSE,nan,nan,SOLUTE CONCENTRE,1 BIDON 10 L,144.00,90.00,67.30,P,70%
1511,6118001081417,COAPROVEL,IRBESARTAN / HYDROCHLOROTHIAZIDE,150 / 12.5,MG / MG,COMPRIME ENROBE GASTRO-RESISTANT,1 BOITE 14 COMPRIME,96.20,60.10,96.20,P,70%
1512,6118001110148,EXOSEPTOPLIX,CHLORHEXIDINE DIGLUCONATE,125,MG,SOLUTION POUR APPLICATION LOCALE,1 FLACON 15 ML,30.00,19.80,30.00,G,0%
1513,6118000120582,FUCIDINE,ACIDE FUSIDIQUE,2,%,CREME,1 TUBE 15 G,39.70,24.70,28.00,P,70%
1514,6118010120794,AMLODIPINE GT,AMLODIPINE,10,MG,COMPRIME SECABLE,1 BOITE 30 COMPRIME SECABLE,76.00,47.50,76.00,G,70%
1515,6118000330127,AMLODIPINE GT,AMLODIPINE,10,MG,COMPRIME SECABLE,1 BOITE 30 COMPRIME SECABLE,76.00,47.50,76.00,G,70%
1516,6118001150427,VIRAFERON PEG,INTERFERON ALFA-2B PEGYLE,150,µG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,-,2986.20,2986.20,P,70%
1517,6118000310433,FONGICAN,FLUCONAZOLE,150,MG,GELULE,1 BOITE 4 GELULE,68.00,42.40,68.00,G,70%
1518,6118000140528,BRONCHOKOD SANS SUCRE,CARBOCYSTEINE,5,%,SIROP,1 FLACON 125 ML,22.95,15.20,22.95,G,0%
1519,6118010020476,RETIMAX,PENTOXIFYLLINE,400,MG,COMPRIME,1 BOITE 60 COMPRIME,140.00,-,140.00,G,0%
1520,6118001200726,MITOXANTRONE EBEWE,MITOXANTRONE,10,MG,SOLUTION A DILUER POUR PERFUSION,1 BOITE 1 FLACON,1199.00,926.00,1199.00,G,70%
1521,6118000100195,VASTAREL,TRIMETAZIDINE,20,MG,COMPRIME PELLICULE,1 BOITE 60 COMPRIME,115.90,-,71.30,P,70%
1522,6118001020034,BUPIVACAINE MYLAN RACHIANESTHESIE 20 MG/4 ML,BUPIVACAINE,0.5,%,SOLUTION INJECTABLE,1 BOITE 20 FLACON,796.00,527.00,796.00,G,70%
1523,6118000092032,MOLGAM 100 MG,ACIDE TIAPROFENIQUE,100,MG,COMPRIME,1 BOITE 30 COMPRIME,30.00,18.70,30.00,G,70%
1524,6118000030935,EFFERALGAN,PARACETAMOL,3,%,SOLUTION BUVABLE,1 FLACON 90 ML,18.80,11.70,17.50,P,70%
1525,6118000140039,ALKERAN,MELPHALAN,2,MG,COMPRIME,1 BOITE 50 COMPRIME,100.40,-,100.40,P,70%
1526,6118010116476,NO-SPA,DROTAVERINE,80,MG,COMPRIME,1 BOITE 20 COMPRIME,45.00,28.00,45.00,P,70%
1527,6118000061816,NO-SPA,DROTAVERINE,80,MG,COMPRIME,1 BOITE 20 COMPRIME,45.00,28.00,45.00,P,70%
1528,6118000120292,BIOSULIN N,INSULINE HUMAINE,100,UI,SUSPENSION INJECTABLE INTERMEDIAIRE,1 FLACON 10 ML,130.00,81.20,130.00,G,70%
1529,6118001182381,TICLID,TICLOPIDINE,250,MG,COMPRIME PELLICULE,1 BOITE 20 COMPRIME,135.40,84.40,135.40,P,70%
1530,6118010116421,LIFONGID,TERBINAFINE,1,%,CREME,1 TUBE 15 G,40.00,24.90,40.00,G,70%
1531,6118001280056,LIFONGID,TERBINAFINE,1,%,CREME,1 TUBE 15 G,40.00,24.90,40.00,G,70%
1532,6118010116155,SOMATULINE LP 60MG,LANREOTIDE,60,MG,SOLUTION INJECTABLE LP,1 BOITE 1 SERINGUE PREREMPLIE,9508.00,9302.00,9508.00,P,70%
1533,6118001071487,SOMATULINE LP 60MG,LANREOTIDE,60,MG,SOLUTION INJECTABLE LP,1 BOITE 1 SERINGUE PREREMPLIE,9508.00,9302.00,9508.00,P,70%
1534,6118001181094,EPREX 10000 UI/ML,EPOETINE ALFA,4000,UI,SOLUTION INJECTABLE,6 SERINGUE PREREMPLIE .4 ML,2374.00,1997.00,2374.00,P,70%
1535,6118000011446,SEPTIVON,TRICLOCARBAN,0.5,%,SOLUTION MOUSSANTE POUR APPLICATION LOCALE,1 FLACON 500 ML,50.50,33.40,50.50,P,0%
1536,6118010115769,STATOR 40 MG,SIMVASTATINE,40,MG,COMPRIME ENROBE,1 BOITE 30 COMPRIME ENROBE,171.00,106.90,171.00,G,70%
1537,6118001182343,TENORDATE,NIFEDIPINE / ATENOLOL,20 / 50,MG / MG,GELULE,1 BOITE 30 GELULE,148.20,92.70,148.20,P,70%
1538,6118001160327,INEGY 10MG/10MG,SIMVASTATINE / EZETIMIBE,10 / 10,MG / MG,COMPRIME,1 BOITE 28 COMPRIME,271.60,179.70,271.60,P,0%
1539,6118000130468,LOMET,LANSOPRAZOLE,15,MG,GELULE,1 BOITE 7 GELULE,25.00,15.60,25.00,G,70%
1540,6118000070597,LISASPIN,ACIDE ACETYLSALICYLIQUE,500,MG,POUDRE POUR SOLUTION BUVABLE,1 BOITE 20 SACHET,22.80,14.20,22.80,G,70%
1541,6118000070160,BIODROXIL,CEFADROXIL,1,G,COMPRIME ENROBE,1 BOITE 12 COMPRIME,153.00,95.30,153.00,G,70%
1542,6118000140115,BRONCHOFLUIDE SANS SUCRE,CARBOCYSTEINE,5,%,SOLUTION BUVABLE,1 FLACON 300 ML,39.30,26.00,39.30,G,0%
1543,6118000081302,XYTENOL,ATENOLOL,100,MG,COMPRIME SECABLE,1 BOITE 28 COMPRIME SECABLE,66.30,41.40,66.30,G,70%
1544,6118010035418,ORACEFAL,CEFADROXIL,125,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,30.60,-,25.80,P,70%
1545,6118010000409,FACTEUR IX DE COAGULATION HUMAIN-CNTS 50 UI/ML,FACTEUR IX,500,UI,POUDRE ET SOLVANT POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON DE POUDRE + FLACON DE SOLVANT,1586.00,1299.00,1586.00,P,70%
1546,6118000031581,GRISEO,GRISEOFULVINE,5,%,POMMADE,1 TUBE 15 G,10.70,6.70,10.70,G,70%
1547,6118000090052,ALFAMOX,AMOXICILLINE,250,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 100 ML,39.20,24.40,39.20,G,70%
1548,6118001120130,VEPESIDE,ETOPOSIDE,100,MG,SOLUTION POUR PERFUSION,1 BOITE 5 FLACON,-,874.70,352.00,P,70%
1549,6118001030996,AFINITOR 5 MG,EVEROLIMUS,5,MG,COMPRIME,1 BOITE 30 COMPRIME,-,22767.00,22767.00,P,0%
1550,6118000081845,VOGASET,ONDANSETRON,4,MG,SOLUTION A DILUER POUR PERFUSION,1 BOITE 1 AMPOULE INJECTABLE,65.00,40.50,65.00,G,70%
1551,6118001010202,AGIDERM,ACIDE FUSIDIQUE,2,%,CREME,1 TUBE 15 G,28.00,17.40,28.00,G,70%
1552,6118010118319,KARDEGIC 75MG,ACIDE ACETYLSALICYLIQUE,75,MG,POUDRE POUR SOLUTION BUVABLE,1 BOITE 30 SACHET DOSE,32.00,21.20,32.00,P,0%
1553,6118000061847,KARDEGIC 75MG,ACIDE ACETYLSALICYLIQUE,75,MG,POUDRE POUR SOLUTION BUVABLE,1 BOITE 30 SACHET DOSE,32.00,21.20,32.00,P,0%
1554,6118010115332,RAMIPRIL WIN,RAMIPRIL,5,MG,COMPRIME,1 BOITE 30 COMPRIME,54.00,33.70,54.00,G,70%
1555,6118001183593,RAMIPRIL WIN,RAMIPRIL,5,MG,COMPRIME,1 BOITE 30 COMPRIME,54.00,33.70,54.00,G,70%
1556,6118000011781,ULTRA-LEVURE,SACCHAROMYCES BOULARDII,250,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 10 SACHET,38.10,25.20,38.10,P,0%
1557,6118010001062,PROFLOX,CIPROFLOXACINE,500,MG,COMPRIME ENROBE,1 BOITE 20 COMPRIME,270.00,168.20,270.00,G,70%
1558,6118000191131,PROFLOX,CIPROFLOXACINE,500,MG,COMPRIME ENROBE,1 BOITE 20 COMPRIME,270.00,168.20,270.00,G,70%
1559,6118001121366,BETADINE,POLYVIDONE IODEE,10,%,GEL,1 TUBE 100 G,-,33.00,33.00,P,0%
1560,6118010000348,MYNAZOL,FLUCONAZOLE,150,MG,GELULE,1 BOITE 4 GELULE,75.40,47.00,75.40,G,70%
1561,6118000241768,MYNAZOL,FLUCONAZOLE,150,MG,GELULE,1 BOITE 4 GELULE,75.40,47.00,75.40,G,70%
1562,6118000071471,TECPRIL,RAMIPRIL,2.5,MG,GELULE,1 BOITE 30 GELULE,50.00,31.20,50.00,G,70%
1563,6118001090051,CHRONADALATE L.P,NIFEDIPINE,20,MG,COMPRIME OSMOTIQUE LP,1 BOITE 10 COMPRIME,43.90,27.40,43.90,P,70%
1564,6118010000829,DILATOR ECOSPRAY,SALBUTAMOL,100,µG,SUSPENSION POUR INHALATION,1 FLACON 300 DOSE,55.00,34.40,55.00,G,70%
1565,6118001101474,DILATOR ECOSPRAY,SALBUTAMOL,100,µG,SUSPENSION POUR INHALATION,1 FLACON 300 DOSE,55.00,34.40,55.00,G,70%
1566,6118000010869,INTETRIX,TILIQUINOL / TILBROQUINOL,50 / 200,MG / MG,GELULE,1 BOITE 40 GELULE,60.00,37.40,60.00,P,70%
1567,6118001081028,COAPROVEL,IRBESARTAN / HYDROCHLOROTHIAZIDE,150 / 12.5,MG / MG,COMPRIME ENROBE,1 BOITE 28 COMPRIME,174.50,109.10,174.50,P,70%
1568,6118000270102,ACIDE DEXTROSE EM 80 D2,CONCENTRE POUR HEMODIALYSE,nan,nan,SOLUTE CONCENTRE,1 BIDON 5 L,80.00,50.00,80.00,G,70%
1569,6118001270583,ONGECIN,GEMCITABINE,1,G,POUDRE POUR SOLUTION POUR PERFUSION,1 FLACON 50 ML,971.00,691.00,971.00,G,70%
1570,6118001030866,EXELON PATCH 10,RIVASTIGMINE,18,MG,DISPOSITIF TRANSDERMIQUE,1 BOITE 30 PATCH,1025.00,678.00,1025.00,P,0%
1571,6118001151189,VIRAFERONPEG 80 µG,INTERFERON ALFA-2B PEGYLE,80,µG,POUDRE ET SOLVANT POUR SOLUTION INJECTABLE,1 BOITE 1 STYLO PRE-REMPLI,1692.00,1433.00,1692.00,P,70%
1572,6118001141920,ARIXTRA 2.5 MG/0.5 ML,FONDAPARINUX SODIQUE,2.5,MG,SOLUTION INJECTABLE,1 BOITE 10 SERINGUE PREREMPLIE,957.00,633.00,957.00,P,0%
1573,6118001110179,OROTREX,ISOTRETINOINE,10,MG,CAPSULE MOLLE,1 BOITE 30 CAPSULE,188.00,117.10,188.00,G,70%
1574,6118000090373,GRISEOPHARM,GRISEOFULVINE,250,MG,COMPRIME,1 BOITE 30 COMPRIME,32.90,20.50,32.90,G,70%
1575,6118000250333,PROCTOLOG,TRIMEBUTINE / RUSCOGENINE,0.12 / 0.01,G / G,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,33.85,22.40,33.85,P,0%
1576,6118001250660,VELAXOR LP,VENLAFAXINE,37.5,MG,GELULE LP,1 BOITE 30 GELULE LP,94.00,58.60,94.00,G,70%
1577,6118000140061,ARTHRODONT 1 %,ENOXOLONE,1,G,PATE DENTAIRE,1 TUBE 80 G,20.20,13.40,20.20,P,0%
1578,6118001050086,DILATREND,CARVEDILOL,6.25,MG,COMPRIME,1 BOITE 30 COMPRIME,73.50,45.90,49.50,P,70%
1579,6118000170143,GLUCOR,ACARBOSE,50,MG,COMPRIME,1 BOITE 30 COMPRIME,49.70,31.10,49.70,P,70%
1580,6118010121395,ULTIVA 1 MG,REMIFENTANIL,1,MG,POUDRE POUR PREPARATION INJECTABLE,1 BOITE 5 AMPOULE,-,267.00,267.00,P,0%
1581,6118001141715,ULTIVA 1 MG,REMIFENTANIL,1,MG,POUDRE POUR PREPARATION INJECTABLE,1 BOITE 5 AMPOULE,-,267.00,267.00,P,0%
1582,6118001110568,PULPERYL,PROCAINE,4.1,G,SOLUTION POUR APPLICATION LOCALE,1 FLACON 13 ML,160.00,-,160.00,P,0%
1583,6118010001086,BIOTIC PLUS,AMOXICILLINE / ACIDE CLAVULANIQUE,1 / 125,G / MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 24 SACHET,203.00,126.50,203.00,G,70%
1584,6118001050666,BONDRONAT,ACIDE IBANDRONIQUE,50,MG,COMPRIME ENROBE,1 BOITE 28 COMPRIME,2965.00,2603.00,2965.00,P,70%
1585,6118010001734,AVENOC,SOUCHE HOMEOPATHIQUE,nan,nan,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,46.00,30.20,46.00,P,0%
1586,6118001000210,DANTRON,ONDANSETRON,4,MG,SOLUTION INJECTABLE,1 BOITE 1 AMPOULE INJECTABLE,68.00,42.40,68.00,G,70%
1587,6118000070719,PRILVAS,ENALAPRIL,5,MG,COMPRIME SECABLE,1 BOITE 28 COMPRIME,51.80,32.40,51.80,G,70%
1588,6118010001017,SYNNAX,LAMOTRIGINE,50,MG,COMPRIME,1 BOITE 60 COMPRIME,283.00,187.90,283.00,G,70%
1589,6118001101535,SYNNAX,LAMOTRIGINE,50,MG,COMPRIME,1 BOITE 60 COMPRIME,283.00,187.90,283.00,G,70%
1590,6118001150557,RETISOL-A,TRETINOINE,0.05,%,CREME,1 TUBE 25 G,97.70,64.30,97.70,P,0%
1591,6118010019173,AERRANE,ISOFLURANE,100,%,SOLUTION POUR INHALATION,1 FLACON 250 ML,554.30,-,554.30,G,0%
1592,6118001250028,AERRANE,ISOFLURANE,100,%,SOLUTION POUR INHALATION,1 FLACON 250 ML,554.30,-,554.30,G,0%
1593,6118001150441,OKA-DOCETAXEL,DOCETAXEL,80,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON 2 ML,2877.00,2550.00,2877.00,G,70%
1594,6118001121090,MAXILASE,ALFA-AMYLASE,3000,U CEIP,COMPRIME ENROBE,1 BOITE 24 COMPRIME ENROBE,60.10,39.80,60.10,P,0%
1595,6118001110056,PROSTIGMINE,NEOSTIGMINE,0.5,MG,SOLUTION INJECTABLE,1 BOITE 6 AMPOULE INJECTABLE,41.00,25.50,41.00,P,70%
1596,6118000120315,BIOSULIN 30/70 MIXTE,INSULINE HUMAINE,100,UI,SUSPENSION INJECTABLE INTERMEDIAIRE,1 FLACON 10 ML,130.00,81.20,130.00,G,70%
1597,6118000240136,BACTOX,AMOXICILLINE,500,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,35.70,23.60,35.70,G,70%
1598,6118010013669,STEROGYL GOUTTES,ERGOCALCIFEROL (VITAMINE D2),2,MUI,SOLUTION POUR GOUTTES BUVABLES,1 FLACON 20 ML,15.50,-,15.50,P,70%
1599,6118000031734,OPTICILLINE,AMPICILLINE,500,MG,GELULE,1 BOITE 24 GELULE,83.40,52.00,83.40,G,70%
1600,6118010121876,MELOXICAM GT,MELOXICAM,7.5,MG,COMPRIME,1 BOITE 30 COMPRIME,72.10,44.90,72.10,G,70%
1601,6118000330141,MELOXICAM GT,MELOXICAM,7.5,MG,COMPRIME,1 BOITE 30 COMPRIME,72.10,44.90,72.10,G,70%
1602,6118010024658,MEGASFON,PHLOROGLUCINOL / TRIMETHYLPHLOROGLUCINOL,80 / 80,MG / MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,22.80,-,22.80,G,70%
1603,6118000091530,MEGASFON,PHLOROGLUCINOL / TRIMETHYLPHLOROGLUCINOL,80 / 80,MG / MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,22.80,-,22.80,G,70%
1604,6118000170594,BEROCCA ZINC,MULTIVITAMINES ET MINERAUX,nan,nan,COMPRIME EFFERVESCENT,1 BOITE 20 COMPRIME EFFERVESCENT,84.20,55.70,84.20,P,0%
1605,6118000120414,MYK,SULCONAZOLE,1,%,CREME,1 TUBE 15 G,39.60,24.70,39.60,P,70%
1606,6118001120222,INSULINE INSULATARD HM PENFILL,INSULINE HUMAINE,100,UI,SUSPENSION INJECTABLE INTERMEDIAIRE,5 CARTOUCHE 3 ML,350.00,232.00,350.00,P,70%
1607,6118001080670,TAVANIC,LEVOFLOXACINE,500,MG,COMPRIME PELLICULE SECABLE,1 BOITE 5 COMPRIME,145.00,90.30,112.00,P,70%
1608,6118000020219,PHENOCILLINE,PHENOXYMETHYLPENICILLINE,1,MUI,COMPRIME SECABLE,1 BOITE 24 COMPRIME SECABLE,58.50,36.50,58.50,G,70%
1609,6118000090625,PNEUMOCCID,AMOXICILLINE,250,MG,COMPRIME DISPERSIBLE,1 BOITE 24 COMPRIME,48.90,30.50,48.90,G,70%
1610,6118001090198,LEVITRA,VARDENAFIL,10,MG,COMPRIME PELLICULE,1 BOITE 2 COMPRIME,128.00,84.70,128.00,P,0%
1611,6118001183807,RISPERDAL ORO 3MG,RISPERIDONE,3,MG,COMPRIME ORODISPERSIBLE,1 BOITE 28 COMPRIME ORODISPERSIBLE,574.70,380.20,574.70,P,0%
1612,6118001150830,POLYTAR LIQUIDE,MELANGE DE GOUDRON,1,%,SHAMPOOING,1 FLACON 150 ML,104.50,69.00,104.50,P,0%
1613,6118001271214,CHONDROSULF 400 MG,CHONDROITINE,400,MG,GELULE,1 BOITE 84 GELULE,287.20,190.00,287.20,P,0%
1614,6118000070146,BEMAG,MAGNESIUM / PYRIDOXINE (VITAMINE B6),0.5 / 0.125,G / G,SOLUTION BUVABLE,1 BOITE 20 AMPOULE BUVABLE,41.80,27.70,41.80,G,0%
1615,6118000041320,ADRONAT 70 MG,ALENDRONATE,70,MG,COMPRIME,1 BOITE 4 COMPRIME,232.00,144.50,232.00,G,70%
1616,6118001182770,TAXOL,PACLITAXEL,30,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON 5 ML,619.00,411.00,619.00,P,70%
1617,6118000070207,BIOMOX,AMOXICILLINE,1,G,COMPRIME DISPERSIBLE,1 BOITE 12 COMPRIME,56.10,34.90,56.10,G,70%
1618,6118000241638,STATOR 40 MG,SIMVASTATINE,40,MG,COMPRIME ENROBE,1 BOITE 30 COMPRIME ENROBE,171.00,106.90,171.00,G,70%
1619,6118001270248,ACIDE ALENDRONIQUE GT,ALENDRONATE,70,MG,COMPRIME PELLICULE,1 BOITE 4 COMPRIME,264.00,164.70,264.00,G,70%
1620,6118010025716,PROGRAF,TACROLIMUS,1,MG,GELULE,1 BOITE 100 GELULE,1980.00,1703.00,1980.00,P,70%
1621,6118001260355,PROGRAF,TACROLIMUS,1,MG,GELULE,1 BOITE 100 GELULE,1980.00,1703.00,1980.00,P,70%
1622,6118001182275,TELEBRIX 30 MEGLUMINE,IOXITALAMATE DE MEGLUMINE,19.81,G,SOLUTION INJECTABLE,1 FLACON 30 ML,67.20,44.40,67.20,P,0%
1623,6118000090281,DICLO PHARMA 5,DICLOFENAC,50,MG,COMPRIME GASTRO-RESISTANT,1 BOITE 20 COMPRIME,32.40,20.20,32.40,G,70%
1624,6118000240822,TOTIFEN,KETOTIFENE,1,MG,GELULE,1 BOITE 30 GELULE,58.25,38.50,58.25,G,0%
1625,6118000091998,MOLGAM 200 MG,ACIDE TIAPROFENIQUE,200,MG,COMPRIME,1 BOITE 10 COMPRIME,22.00,13.70,22.00,G,70%
1626,6118000091899,NAUSELIUM 10 MG,DOMPERIDONE,10,MG,COMPRIME PELLICULE,1 BOITE 20 COMPRIME PELLICULE,29.00,18.10,29.00,G,70%
1627,6118001100835,UMAX 400 µG LP,TAMSULOSINE,0.4,MG,GELULE LP,1 BOITE 30 GELULE LP,121.40,75.60,121.40,G,70%
1628,6118001080854,LANTUS,INSULINE HUMAINE,100,UI,SOLUTION INJECTABLE LP,3 CARTOUCHE 3 ML,558.00,369.10,558.00,P,70%
1629,6118001160211,TIMOPTOL,TIMOLOL,0.5,%,COLLYRE,1 FLACON 3 ML,54.80,34.10,46.40,P,70%
1630,6118000140085,BRONCHOFLUIDE,CARBOCYSTEINE,5,%,SOLUTION BUVABLE,1 FLACON 300 ML,39.80,26.30,39.80,G,0%
1631,6118010000522,AMAREL,GLIMEPIRIDE,4,MG,COMPRIME,1 BOITE 30 COMPRIME,84.00,52.50,84.00,P,70%
1632,6118001081325,AMAREL,GLIMEPIRIDE,4,MG,COMPRIME,1 BOITE 30 COMPRIME,84.00,52.50,84.00,P,70%
1633,6118000360032,ALTEC,RAMIPRIL,2.5,MG,GELULE,1 BOITE 30 GELULE,36.90,23.10,36.90,G,70%
1634,6118001181377,HEXABRIX,IOXAGLATE DE SODIUM ET DE MEGLUMINE,320,MG,SOLUTION INJECTABLE,1 FLACON 50 ML,337.30,223.10,337.30,P,0%
1635,6118000250463,ZITHROMAX,AZITHROMYCINE,100,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 3 SACHET,72.40,45.10,51.00,P,70%
1636,6118010125461,FONGICAN 50 MG,FLUCONAZOLE,50,MG,GELULE,1 BOITE 7 GELULE,57.00,37.70,57.00,G,0%
1637,6118001183845,DAILY GÉ,LEVONORGESTREL / ETHINYLESTRADIOL,0.05 / 0.03,MG / MG,COMPRIME ENROBE,1 BOITE 21 COMPRIME ENROBE,21.40,14.20,21.40,G,0%
1638,6118000032984,ZYRDOL-GYN,METRONIDAZOLE,500,MG,OVULE,1 BOITE 10 OVULE,25.00,15.60,25.00,G,70%
1639,6118000130130,BULMOL,SALBUTAMOL,8,MG,GELULE,1 BOITE 10 GELULE LP,38.00,23.70,38.00,G,70%
1640,6118000080633,GLUCOPHAGE 850,METFORMINE,850,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME,23.90,14.90,20.40,P,70%
1641,6118001100019,IMUSPORIN,CICLOSPORINE,25,MG,CAPSULE MOLLE,1 BOITE 50 CAPSULE MOLLE,544.00,360.00,544.00,G,70%
1642,6118000241027,ATROPINE PROMOPHARM 1 MG,ATROPINE,1,MG,SOLUTION INJECTABLE,1 BOITE 100 AMPOULE INJECTABLE,192.50,120.30,192.50,G,70%
1643,6118000032137,FLUOCARIL BF 250,MONOFLUOROPHOSPHATE DE SODIUM,0.25,G,PATE DENTIFRICE,1 TUBE 50 G,12.40,8.20,12.40,P,0%
1644,6118001101252,TRIAXON,CEFTRIAXONE,250,MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,33.00,20.60,33.00,G,70%
1645,6118001050499,ROFERON-A,INTERFERON ALFA-2A,4.5,MUI,PREPARATION INJECTABLE,1 BOITE 1 SERINGUE,-,376.20,376.20,P,70%
1646,6118000090984,TRIMOX,SULFAMETHOXAZOLE / TRIMETHOPRIME,400 / 80,MG / MG,COMPRIME,1 BOITE 20 COMPRIME,21.50,13.40,21.50,G,70%
1647,6118000280439,CLADIA,CLARITHROMYCINE,500,MG,COMPRIME ENROBE,1 BOITE 10 COMPRIME ENROBE,137.30,85.50,137.30,G,70%
1648,6118000090304,DURESAN,FUROSEMIDE,40,MG,COMPRIME,1 BOITE 20 COMPRIME,18.30,11.50,18.30,G,70%
1649,6118001140817,LAMICTAL,LAMOTRIGINE,25,MG,COMPRIME DISPERSIBLE,1 BOITE 30 COMPRIME,89.80,56.00,89.80,P,70%
1650,6118000250159,DIFLUCAN,FLUCONAZOLE,150,MG,GELULE,1 BOITE 1 GELULE,57.50,35.80,33.00,P,70%
1651,6118000190639,NEOMOX,AMOXICILLINE,1,G,COMPRIME DISPERSIBLE,1 BOITE 24 COMPRIME,108.10,67.30,108.10,G,70%
1652,6118000031000,ALGANTIL,IBUPROFENE,5,%,GEL,1 TUBE 100 G,72.80,48.20,72.80,G,0%
1653,6118000020998,RINGER LACTATE SOTHEMA,CHLORURE DE SODIUM / CHLORURE DE POTASSIUM,0.6 / 0.04,G / G,SOLUTION POUR PERFUSION,1 POCHE 500 ML,21.50,14.20,21.50,G,0%
1654,6118001020997,HAEMACCEL,GELATINE FLUIDE MODIFIEE,nan,nan,SOLUTION POUR PERFUSION,1 FLACON 500 ML,71.00,44.20,71.00,P,70%
1655,6118001120314,NOVOFEM,ESTRADIOL / NORETHISTERONE,1 / 1,MG / MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,119.00,78.70,119.00,P,0%
1656,6118001270101,DIALENS,DEXTRAN / CHLORHEXIDINE,5 / 5,G / MG,COLLYRE,1 FLACON 10 ML,38.30,25.30,38.30,G,0%
1657,6118000020950,GLUCOSE 5% SOTHEMA,GLUCOSE,5,%,SOLUTION POUR PERFUSION,1 POCHE 250 ML,14.50,9.55,14.50,G,0%
1658,6118000082026,OEDES 20 MG,OMEPRAZOLE,20,MG,GELULE,1 BOITE 56 GELULE,140.00,92.60,140.00,G,0%
1659,6118001151011,CARDIJECT,DOBUTAMINE,250,MG,POUDRE POUR USAGE PARENTERAL,1 BOITE 1 FLACON,126.00,78.70,126.00,G,70%
1660,6118000010654,ERYTHROCINE,ERYTHROMYCINE,1,G,GRANULE POUR SOLUTION BUVABLE,1 BOITE 10 SACHET,76.25,50.40,76.25,P,70%
1661,6118000050490,CALCINIB,AMLODIPINE,5,MG,COMPRIME,1 BOITE 14 COMPRIME,35.00,21.90,35.00,G,70%
1662,6118000220114,LUDIOMIL,MAPROTILINE,75,MG,COMPRIME PELLICULE,1 BOITE 20 COMPRIME,105.70,69.90,105.70,P,70%
1663,6118000091004,TRIMOX FORT,SULFAMETHOXAZOLE / TRIMETHOPRIME,800 / 160,MG / MG,COMPRIME,1 BOITE 10 COMPRIME,17.30,10.80,17.30,G,70%
1664,6118010118333,ALZOLE 20 MG,OMEPRAZOLE,20,MG,GELULE,1 FLACON 7 GELULE,28.90,18.00,28.90,G,70%
1665,6118000051015,ALZOLE 20 MG,OMEPRAZOLE,20,MG,GELULE,1 FLACON 7 GELULE,28.90,18.00,28.90,G,70%
1666,6118010017278,BUSCOPAN,N-BUTYL HYOSCINE,10,MG,SUPPOSITOIRE,1 BOITE 6 SUPPOSITOIRE,11.40,7.10,10.80,P,70%
